N,degree,coupling,seeds,trial,cascade_size
20000,4,0.7,32,125,90
20000,4,0.7,32,126,111
20000,4,0.7,32,127,88
20000,4,0.7,32,128,90
20000,4,0.7,32,129,109
20000,4,0.7,32,130,74
20000,4,0.7,32,131,112
20000,4,0.7,32,132,95
20000,4,0.7,32,133,93
20000,4,0.7,32,134,103
20000,4,0.7,32,135,93
20000,4,0.7,32,136,95
20000,4,0.7,32,137,114
20000,4,0.7,32,138,95
20000,4,0.7,32,139,97
20000,4,0.7,32,140,112
20000,4,0.7,32,141,93
20000,4,0.7,32,142,116
20000,4,0.7,32,143,105
20000,4,0.7,32,144,98
20000,4,0.7,32,145,94
20000,4,0.7,32,146,92
20000,4,0.7,32,147,98
20000,4,0.7,32,148,88
20000,4,0.7,32,149,100
20000,4,0.7,32,150,95
20000,4,0.7,32,151,83
20000,4,0.7,32,152,96
20000,4,0.7,32,153,81
20000,4,0.7,32,154,95
20000,4,0.7,32,155,132
20000,4,0.7,32,156,125
20000,4,0.7,32,157,106
20000,4,0.7,32,158,99
20000,4,0.7,32,159,103
20000,8,0.9,1,0,0
20000,8,0.9,1,1,17
20000,8,0.9,1,2,0
20000,8,0.9,1,3,13
20000,8,0.9,1,4,4
20000,8,0.9,1,5,0
20000,8,0.9,1,6,0
20000,8,0.9,1,7,0
20000,8,0.9,1,8,0
20000,8,0.9,1,9,21
20000,8,0.9,1,10,12
20000,8,0.9,1,11,0
20000,8,0.9,1,12,11
20000,8,0.9,1,13,24
20000,8,0.9,1,14,17
20000,8,0.9,1,15,10
20000,8,0.9,1,16,25
20000,8,0.9,1,17,18
20000,8,0.9,1,18,0
20000,8,0.9,1,19,14
20000,8,0.9,1,20,10
20000,8,0.9,1,21,5
20000,8,0.9,1,22,19
20000,8,0.9,1,23,9
20000,8,0.9,1,24,0
20000,8,0.9,1,25,23
20000,8,0.9,1,26,17
20000,8,0.9,1,27,22
20000,8,0.9,1,28,0
20000,8,0.9,1,29,8
20000,8,0.9,1,30,16
20000,8,0.9,1,31,26
20000,8,0.9,1,32,24
20000,8,0.9,1,33,9
20000,8,0.9,1,34,19
20000,8,0.9,1,35,0
20000,8,0.9,1,36,11
20000,8,0.9,1,37,0
20000,8,0.9,1,38,7
20000,8,0.9,1,39,15
20000,8,0.9,1,40,20
20000,8,0.9,1,41,15
20000,8,0.9,1,42,0
20000,8,0.9,1,43,6
20000,8,0.9,1,44,13
20000,8,0.9,1,45,23
20000,8,0.9,1,46,19
20000,8,0.9,1,47,13
20000,8,0.9,1,48,9
20000,8,0.9,1,49,11
20000,8,0.9,1,50,13
20000,8,0.9,1,51,15
20000,8,0.9,1,52,7
20000,8,0.9,1,53,18
20000,8,0.9,1,54,18
20000,8,0.9,1,55,0
20000,8,0.9,1,56,10
20000,8,0.9,1,57,0
20000,8,0.9,1,58,24
20000,8,0.9,1,59,8
20000,8,0.9,1,60,12
20000,8,0.9,1,61,15
20000,8,0.9,1,62,12
20000,8,0.9,1,63,12
20000,8,0.9,1,64,0
20000,8,0.9,1,65,4
20000,8,0.9,1,66,0
20000,8,0.9,1,67,15
20000,8,0.9,1,68,30
20000,8,0.9,1,69,18
20000,8,0.9,1,70,32
20000,8,0.9,1,71,19
20000,8,0.9,1,72,14
20000,8,0.9,1,73,14
20000,8,0.9,1,74,19
20000,8,0.9,1,75,21
20000,8,0.9,1,76,10
20000,8,0.9,1,77,0
20000,8,0.9,1,78,21
20000,8,0.9,1,79,0
20000,8,0.9,1,80,14
20000,8,0.9,1,81,22
20000,8,0.9,1,82,22
20000,8,0.9,1,83,0
20000,8,0.9,1,84,12
20000,8,0.9,1,85,0
20000,8,0.9,1,86,0
20000,8,0.9,1,87,16
20000,8,0.9,1,88,14
20000,8,0.9,1,89,18
20000,8,0.9,1,90,31
20000,8,0.9,1,91,19
20000,8,0.9,1,92,31
20000,8,0.9,1,93,0
20000,8,0.9,1,94,18
20000,8,0.9,1,95,24
20000,8,0.9,1,96,28
20000,8,0.9,1,97,26
20000,8,0.9,1,98,8
20000,8,0.9,1,99,35
20000,8,0.9,1,100,2
20000,8,0.9,1,101,22
20000,8,0.9,1,102,20
20000,8,0.9,1,103,0
20000,8,0.9,1,104,0
20000,8,0.9,1,105,0
20000,8,0.9,1,106,2
20000,8,0.9,1,107,26
20000,8,0.9,1,108,17
20000,8,0.9,1,109,0
20000,8,0.9,1,110,9
20000,8,0.9,1,111,0
20000,8,0.9,1,112,0
20000,8,0.9,1,113,7
20000,8,0.9,1,114,19
20000,8,0.9,1,115,3
20000,8,0.9,1,116,13
20000,8,0.9,1,117,11
20000,8,0.9,1,118,19
20000,8,0.9,1,119,21
20000,8,0.9,1,120,6
20000,8,0.9,1,121,0
20000,8,0.9,1,122,0
20000,8,0.9,1,123,15
20000,8,0.9,1,124,10
20000,8,0.9,1,125,0
20000,8,0.9,1,126,0
20000,8,0.9,1,127,24
20000,8,0.9,1,128,5
20000,8,0.9,1,129,38
20000,8,0.9,1,130,27
20000,8,0.9,1,131,26
20000,8,0.9,1,132,13
20000,8,0.9,1,133,12
20000,8,0.9,1,134,16
20000,8,0.9,1,135,21
20000,8,0.9,1,136,17
20000,8,0.9,1,137,0
20000,8,0.9,1,138,26
20000,8,0.9,1,139,18
20000,8,0.9,1,140,14
20000,8,0.9,1,141,18
20000,8,0.9,1,142,20
20000,8,0.9,1,143,0
20000,8,0.9,1,144,14
20000,8,0.9,1,145,28
20000,8,0.9,1,146,4
20000,8,0.9,1,147,17
20000,8,0.9,1,148,0
20000,8,0.9,1,149,0
20000,8,0.9,1,150,0
20000,8,0.9,1,151,14
20000,8,0.9,1,152,0
20000,8,0.9,1,153,11
20000,8,0.9,1,154,19
20000,8,0.9,1,155,0
20000,8,0.9,1,156,6
20000,8,0.9,1,157,0
20000,8,0.9,1,158,1
20000,8,0.9,1,159,16
20000,8,0.9,2,0,52
20000,8,0.9,2,1,52
20000,8,0.9,2,2,6
20000,8,0.9,2,3,25
20000,8,0.9,2,4,10
20000,8,0.9,2,5,0
20000,8,0.9,2,6,19
20000,8,0.9,2,7,27
20000,8,0.9,2,8,51
20000,8,0.9,2,9,25
20000,8,0.9,2,10,19
20000,8,0.9,2,11,20
20000,8,0.9,2,12,30
20000,8,0.9,2,13,29
20000,8,0.9,2,14,13
20000,8,0.9,2,15,26
20000,8,0.9,2,16,38
20000,8,0.9,2,17,25
20000,8,0.9,2,18,22
20000,8,0.9,2,19,30
20000,8,0.9,2,20,45
20000,8,0.9,2,21,27
20000,8,0.9,2,22,21
20000,8,0.9,2,23,33
20000,8,0.9,2,24,8
20000,8,0.9,2,25,0
20000,8,0.9,2,26,19
20000,8,0.9,2,27,5
20000,8,0.9,2,28,16
20000,8,0.9,2,29,28
20000,8,0.9,2,30,42
20000,8,0.9,2,31,20
20000,8,0.9,2,32,25
20000,8,0.9,2,33,19
20000,8,0.9,2,34,4
20000,8,0.9,2,35,11
20000,8,0.9,2,36,36
20000,8,0.9,2,37,22
20000,8,0.9,2,38,27
20000,8,0.9,2,39,22
20000,8,0.9,2,40,39
20000,8,0.9,2,41,35
20000,8,0.9,2,42,4
20000,8,0.9,2,43,12
20000,8,0.9,2,44,25
20000,8,0.9,2,45,18
20000,8,0.9,2,46,15
20000,8,0.9,2,47,14
20000,8,0.9,2,48,27
20000,8,0.9,2,49,15
20000,8,0.9,2,50,14
20000,8,0.9,2,51,40
20000,8,0.9,2,52,29
20000,8,0.9,2,53,0
20000,8,0.9,2,54,19
20000,8,0.9,2,55,23
20000,8,0.9,2,56,31
20000,8,0.9,2,57,11
20000,8,0.9,2,58,15
20000,8,0.9,2,59,27
20000,8,0.9,2,60,34
20000,8,0.9,2,61,32
20000,8,0.9,2,62,10
20000,8,0.9,2,63,36
20000,8,0.9,2,64,20
20000,8,0.9,2,65,25
20000,8,0.9,2,66,12
20000,8,0.9,2,67,14
20000,8,0.9,2,68,28
20000,8,0.9,2,69,30
20000,8,0.9,2,70,26
20000,8,0.9,2,71,32
20000,8,0.9,2,72,23
20000,8,0.9,2,73,18
20000,8,0.9,2,74,16
20000,8,0.9,2,75,38
20000,8,0.9,2,76,41
20000,8,0.9,2,77,41
20000,8,0.9,2,78,21
20000,8,0.9,2,79,14
20000,8,0.9,2,80,31
20000,8,0.9,2,81,46
20000,8,0.9,2,82,16
20000,8,0.9,2,83,32
20000,8,0.9,2,84,31
20000,8,0.9,2,85,34
20000,8,0.9,2,86,5
20000,8,0.9,2,87,19
20000,8,0.9,2,88,35
20000,8,0.9,2,89,37
20000,8,0.9,2,90,26
20000,8,0.9,2,91,24
20000,8,0.9,2,92,22
20000,8,0.9,2,93,31
20000,8,0.9,2,94,20
20000,8,0.9,2,95,16
20000,8,0.9,2,96,4
20000,8,0.9,2,97,42
20000,8,0.9,2,98,44
20000,8,0.9,2,99,33
20000,8,0.9,2,100,39
20000,8,0.9,2,101,24
20000,8,0.9,2,102,20
20000,8,0.9,2,103,30
20000,8,0.9,2,104,15
20000,8,0.9,2,105,28
20000,8,0.9,2,106,16
20000,8,0.9,2,107,0
20000,8,0.9,2,108,28
20000,8,0.9,2,109,0
20000,8,0.9,2,110,24
20000,8,0.9,2,111,41
20000,8,0.9,2,112,28
20000,8,0.9,2,113,14
20000,8,0.9,2,114,47
20000,8,0.9,2,115,11
20000,8,0.9,2,116,0
20000,8,0.9,2,117,40
20000,8,0.9,2,118,52
20000,8,0.9,2,119,36
20000,8,0.9,2,120,15
20000,8,0.9,2,121,18
20000,8,0.9,2,122,21
20000,8,0.9,2,123,54
20000,8,0.9,2,124,22
20000,8,0.9,2,125,28
20000,8,0.9,2,126,21
20000,8,0.9,2,127,27
20000,8,0.9,2,128,32
20000,8,0.9,2,129,26
20000,8,0.9,2,130,43
20000,8,0.9,2,131,29
20000,8,0.9,2,132,30
20000,8,0.9,2,133,9
20000,8,0.9,2,134,30
20000,8,0.9,2,135,34
20000,8,0.9,2,136,0
20000,8,0.9,2,137,26
20000,8,0.9,2,138,25
20000,8,0.9,2,139,25
20000,8,0.9,2,140,0
20000,8,0.9,2,141,0
20000,8,0.9,2,142,11
20000,8,0.9,2,143,26
20000,8,0.9,2,144,16
20000,8,0.9,2,145,0
20000,8,0.9,2,146,44
20000,8,0.9,2,147,22
20000,8,0.9,2,148,21
20000,8,0.9,2,149,17
20000,8,0.9,2,150,27
20000,8,0.9,2,151,26
20000,8,0.9,2,152,20
20000,8,0.9,2,153,34
20000,8,0.9,2,154,7
20000,8,0.9,2,155,9
20000,8,0.9,2,156,16
20000,8,0.9,2,157,27
20000,8,0.9,2,158,21
20000,8,0.9,2,159,27
20000,8,0.9,4,0,28
20000,8,0.9,4,1,37
20000,8,0.9,4,2,73
20000,8,0.9,4,3,21
20000,8,0.9,4,4,30
20000,8,0.9,4,5,31
20000,8,0.9,4,6,66
20000,8,0.9,4,7,19
20000,8,0.9,4,8,52
20000,8,0.9,4,9,78
20000,8,0.9,4,10,57
20000,8,0.9,4,11,46
20000,8,0.9,4,12,44
20000,8,0.9,4,13,51
20000,8,0.9,4,14,41
20000,8,0.9,4,15,75
20000,8,0.9,4,16,27
20000,8,0.9,4,17,75
20000,8,0.9,4,18,13
20000,8,0.9,4,19,56
20000,8,0.9,4,20,48
20000,8,0.9,4,21,61
20000,8,0.9,4,22,71
20000,8,0.9,4,23,65
20000,8,0.9,4,24,12
20000,8,0.9,4,25,46
20000,8,0.9,4,26,64
20000,8,0.9,4,27,30
20000,8,0.9,4,28,57
20000,8,0.9,4,29,62
20000,8,0.9,4,30,34
20000,8,0.9,4,31,68
20000,8,0.9,4,32,60
20000,8,0.9,4,33,57
20000,8,0.9,4,34,50
20000,8,0.9,4,35,35
20000,8,0.9,4,36,55
20000,8,0.9,4,37,25
20000,8,0.9,4,38,11
20000,8,0.9,4,39,112
20000,8,0.9,4,40,35
20000,8,0.9,4,41,46
20000,8,0.9,4,42,36
20000,8,0.9,4,43,75
20000,8,0.9,4,44,25
20000,8,0.9,4,45,79
20000,8,0.9,4,46,75
20000,8,0.9,4,47,53
20000,8,0.9,4,48,61
20000,8,0.9,4,49,70
20000,8,0.9,4,50,60
20000,8,0.9,4,51,43
20000,8,0.9,4,52,49
20000,8,0.9,4,53,48
20000,8,0.9,4,54,52
20000,8,0.9,4,55,54
20000,8,0.9,4,56,61
20000,8,0.9,4,57,51
20000,8,0.9,4,58,34
20000,8,0.9,4,59,63
20000,8,0.9,4,60,39
20000,8,0.9,4,61,33
20000,8,0.9,4,62,54
20000,8,0.9,4,63,60
20000,8,0.9,4,64,51
20000,8,0.9,4,65,34
20000,8,0.9,4,66,43
20000,8,0.9,4,67,22
20000,8,0.9,4,68,62
20000,8,0.9,4,69,8
20000,8,0.9,4,70,61
20000,8,0.9,4,71,66
20000,8,0.9,4,72,86
20000,8,0.9,4,73,37
20000,8,0.9,4,74,32
20000,8,0.9,4,75,37
20000,8,0.9,4,76,23
20000,8,0.9,4,77,57
20000,8,0.9,4,78,62
20000,8,0.9,4,79,16
20000,8,0.9,4,80,79
20000,8,0.9,4,81,65
20000,8,0.9,4,82,38
20000,8,0.9,4,83,30
20000,8,0.9,4,84,24
20000,8,0.9,4,85,45
20000,8,0.9,4,86,29
20000,8,0.9,4,87,70
20000,8,0.9,4,88,14
20000,8,0.9,4,89,52
20000,8,0.9,4,90,35
20000,8,0.9,4,91,29
20000,8,0.9,4,92,33
20000,8,0.9,4,93,62
20000,8,0.9,4,94,55
20000,8,0.9,4,95,55
20000,8,0.9,4,96,45
20000,8,0.9,4,97,39
20000,8,0.9,4,98,20
20000,8,0.9,4,99,61
20000,8,0.9,4,100,37
20000,8,0.9,4,101,49
20000,8,0.9,4,102,52
20000,8,0.9,4,103,70
20000,8,0.9,4,104,51
20000,8,0.9,4,105,10
20000,8,0.9,4,106,67
20000,8,0.9,4,107,43
20000,8,0.9,4,108,33
20000,8,0.9,4,109,4
20000,8,0.9,4,110,60
20000,8,0.9,4,111,25
20000,8,0.9,4,112,32
20000,8,0.9,4,113,35
20000,8,0.9,4,114,48
20000,8,0.9,4,115,12
20000,8,0.9,4,116,53
20000,8,0.9,4,117,28
20000,8,0.9,4,118,63
20000,8,0.9,4,119,33
20000,8,0.9,4,120,49
20000,8,0.9,4,121,50
20000,8,0.9,4,122,55
20000,8,0.9,4,123,46
20000,8,0.9,4,124,59
20000,8,0.9,4,125,23
20000,8,0.9,4,126,69
20000,8,0.9,4,127,55
20000,8,0.9,4,128,70
20000,8,0.9,4,129,31
20000,8,0.9,4,130,49
20000,8,0.9,4,131,64
20000,8,0.9,4,132,43
20000,8,0.9,4,133,41
20000,8,0.9,4,134,53
20000,8,0.9,4,135,0
20000,8,0.9,4,136,54
20000,8,0.9,4,137,49
20000,8,0.9,4,138,33
20000,8,0.9,4,139,44
20000,8,0.9,4,140,45
20000,8,0.9,4,141,30
20000,8,0.9,4,142,38
20000,8,0.9,4,143,45
20000,8,0.9,4,144,49
20000,8,0.9,4,145,67
20000,8,0.9,4,146,89
20000,8,0.9,4,147,62
20000,8,0.9,4,148,35
20000,8,0.9,4,149,53
20000,8,0.9,4,150,62
20000,8,0.9,4,151,34
20000,8,0.9,4,152,89
20000,8,0.9,4,153,59
20000,8,0.9,4,154,29
20000,8,0.9,4,155,53
20000,8,0.9,4,156,24
20000,8,0.9,4,157,62
20000,8,0.9,4,158,27
20000,8,0.9,4,159,33
20000,8,0.9,8,0,125
20000,8,0.9,8,1,84
20000,8,0.9,8,2,126
20000,8,0.9,8,3,110
20000,8,0.9,8,4,106
20000,8,0.9,8,5,63
20000,8,0.9,8,6,125
20000,8,0.9,8,7,87
20000,8,0.9,8,8,100
20000,8,0.9,8,9,57
20000,8,0.9,8,10,82
20000,8,0.9,8,11,65
20000,8,0.9,8,12,39
20000,8,0.9,8,13,107
20000,8,0.9,8,14,102
20000,8,0.9,8,15,95
20000,8,0.9,8,16,77
20000,8,0.9,8,17,120
20000,8,0.9,8,18,50
20000,8,0.9,8,19,69
20000,8,0.9,8,20,116
20000,8,0.9,8,21,91
20000,8,0.9,8,22,99
20000,8,0.9,8,23,131
20000,8,0.9,8,24,102
20000,8,0.9,8,25,64
20000,8,0.9,8,26,100
20000,8,0.9,8,27,93
20000,8,0.9,8,28,108
20000,8,0.9,8,29,61
20000,8,0.9,8,30,117
20000,8,0.9,8,31,139
20000,8,0.9,8,32,99
20000,8,0.9,8,33,116
20000,8,0.9,8,34,129
20000,8,0.9,8,35,113
20000,8,0.9,8,36,111
20000,8,0.9,8,37,78
20000,8,0.9,8,38,101
20000,8,0.9,8,39,135
20000,8,0.9,8,40,116
20000,8,0.9,8,41,92
20000,8,0.9,8,42,88
20000,8,0.9,8,43,123
20000,8,0.9,8,44,82
20000,8,0.9,8,45,107
20000,8,0.9,8,46,115
20000,8,0.9,8,47,86
20000,8,0.9,8,48,52
20000,8,0.9,8,49,84
20000,8,0.9,8,50,73
20000,8,0.9,8,51,89
20000,8,0.9,8,52,125
20000,8,0.9,8,53,100
20000,8,0.9,8,54,103
20000,8,0.9,8,55,94
20000,8,0.9,8,56,81
20000,8,0.9,8,57,98
20000,8,0.9,8,58,78
20000,8,0.9,8,59,65
20000,8,0.9,8,60,133
20000,8,0.9,8,61,64
20000,8,0.9,8,62,109
20000,8,0.9,8,63,123
20000,8,0.9,8,64,91
20000,8,0.9,8,65,124
20000,8,0.9,8,66,81
20000,8,0.9,8,67,102
20000,8,0.9,8,68,104
20000,8,0.9,8,69,114
20000,8,0.9,8,70,113
20000,8,0.9,8,71,82
20000,8,0.9,8,72,94
20000,8,0.9,8,73,75
20000,8,0.9,8,74,124
20000,8,0.9,8,75,68
20000,8,0.9,8,76,87
20000,8,0.9,8,77,84
20000,8,0.9,8,78,79
20000,8,0.9,8,79,86
20000,8,0.9,8,80,82
20000,8,0.9,8,81,74
20000,8,0.9,8,82,73
20000,8,0.9,8,83,76
20000,8,0.9,8,84,70
20000,8,0.9,8,85,83
20000,8,0.9,8,86,111
20000,8,0.9,8,87,124
20000,8,0.9,8,88,108
20000,8,0.9,8,89,153
20000,8,0.9,8,90,108
20000,8,0.9,8,91,110
20000,8,0.9,8,92,118
20000,8,0.9,8,93,101
20000,8,0.9,8,94,104
20000,8,0.9,8,95,104
20000,8,0.9,8,96,107
20000,8,0.9,8,97,122
20000,8,0.9,8,98,82
20000,8,0.9,8,99,98
20000,8,0.9,8,100,110
20000,8,0.9,8,101,66
20000,8,0.9,8,102,76
20000,8,0.9,8,103,87
20000,8,0.9,8,104,82
20000,8,0.9,8,105,93
20000,8,0.9,8,106,95
20000,8,0.9,8,107,130
20000,8,0.9,8,108,96
20000,8,0.9,8,109,94
20000,8,0.9,8,110,67
20000,8,0.9,8,111,79
20000,8,0.9,8,112,85
20000,8,0.9,8,113,82
20000,8,0.9,8,114,98
20000,8,0.9,8,115,87
20000,8,0.9,8,116,60
20000,8,0.9,8,117,97
20000,8,0.9,8,118,124
20000,8,0.9,8,119,65
20000,8,0.9,8,120,81
20000,8,0.9,8,121,79
20000,8,0.9,8,122,111
20000,8,0.9,8,123,111
20000,8,0.9,8,124,94
20000,8,0.9,8,125,88
20000,8,0.9,8,126,94
20000,8,0.9,8,127,58
20000,8,0.9,8,128,95
20000,8,0.9,8,129,81
20000,8,0.9,8,130,121
20000,8,0.9,8,131,137
20000,8,0.9,8,132,94
20000,8,0.9,8,133,84
20000,8,0.9,8,134,96
20000,8,0.9,8,135,98
20000,8,0.9,8,136,80
20000,8,0.9,8,137,46
20000,8,0.9,8,138,102
20000,8,0.9,8,139,70
20000,8,0.9,8,140,89
20000,8,0.9,8,141,84
20000,8,0.9,8,142,56
20000,8,0.9,8,143,114
20000,8,0.9,8,144,95
20000,8,0.9,8,145,62
20000,8,0.9,8,146,69
20000,8,0.9,8,147,44
20000,8,0.9,8,148,106
20000,8,0.9,8,149,68
20000,8,0.9,8,150,84
20000,8,0.9,8,151,85
20000,8,0.9,8,152,94
20000,8,0.9,8,153,79
20000,8,0.9,8,154,89
20000,8,0.9,8,155,112
20000,8,0.9,8,156,89
20000,8,0.9,8,157,117
20000,8,0.9,8,158,108
20000,8,0.9,8,159,87
20000,8,0.9,16,0,213
20000,8,0.9,16,1,154
20000,8,0.9,16,2,268
20000,8,0.9,16,3,211
20000,8,0.9,16,4,138
20000,8,0.9,16,5,177
20000,8,0.9,16,6,211
20000,8,0.9,16,7,153
20000,8,0.9,16,8,162
20000,8,0.9,16,9,205
20000,8,0.9,16,10,141
20000,8,0.9,16,11,277
20000,8,0.9,16,12,181
20000,8,0.9,16,13,166
20000,8,0.9,16,14,199
20000,8,0.9,16,15,155
20000,8,0.9,16,16,190
20000,8,0.9,16,17,143
20000,8,0.9,16,18,175
20000,8,0.9,16,19,180
20000,8,0.9,16,20,243
20000,8,0.9,16,21,193
20000,8,0.9,16,22,224
20000,8,0.9,16,23,152
20000,8,0.9,16,24,203
20000,8,0.9,16,25,185
20000,8,0.9,16,26,147
20000,8,0.9,16,27,204
20000,8,0.9,16,28,195
20000,8,0.9,16,29,123
20000,8,0.9,16,30,260
20000,8,0.9,16,31,142
20000,8,0.9,16,32,193
20000,8,0.9,16,33,259
20000,8,0.9,16,34,266
20000,8,0.9,16,35,246
20000,8,0.9,16,36,258
20000,8,0.9,16,37,191
20000,8,0.9,16,38,168
20000,8,0.9,16,39,153
20000,8,0.9,16,40,189
20000,8,0.9,16,41,176
20000,8,0.9,16,42,169
20000,8,0.9,16,43,198
20000,8,0.9,16,44,173
20000,8,0.9,16,45,197
20000,8,0.9,16,46,163
20000,8,0.9,16,47,186
20000,8,0.9,16,48,227
20000,8,0.9,16,49,149
20000,8,0.9,16,50,185
20000,8,0.9,16,51,185
20000,8,0.9,16,52,230
20000,8,0.9,16,53,201
20000,8,0.9,16,54,194
20000,8,0.9,16,55,205
20000,8,0.9,16,56,204
20000,8,0.9,16,57,178
20000,8,0.9,16,58,216
20000,8,0.9,16,59,170
20000,8,0.9,16,60,203
20000,8,0.9,16,61,140
20000,8,0.9,16,62,185
20000,8,0.9,16,63,174
20000,8,0.9,16,64,163
20000,8,0.9,16,65,218
20000,8,0.9,16,66,209
20000,8,0.9,16,67,224
20000,8,0.9,16,68,252
20000,8,0.9,16,69,194
20000,8,0.9,16,70,146
20000,8,0.9,16,71,175
20000,8,0.9,16,72,173
20000,8,0.9,16,73,136
20000,8,0.9,16,74,148
20000,8,0.9,16,75,177
20000,8,0.9,16,76,151
20000,8,0.9,16,77,153
20000,8,0.9,16,78,164
20000,8,0.9,16,79,164
20000,8,0.9,16,80,198
20000,8,0.9,16,81,171
20000,8,0.9,16,82,118
20000,8,0.9,16,83,192
20000,8,0.9,16,84,175
20000,8,0.9,16,85,181
20000,8,0.9,16,86,193
20000,8,0.9,16,87,187
20000,8,0.9,16,88,219
20000,8,0.9,16,89,124
20000,8,0.9,16,90,166
20000,8,0.9,16,91,196
20000,8,0.9,16,92,179
20000,8,0.9,16,93,176
20000,8,0.9,16,94,238
20000,8,0.9,16,95,194
20000,8,0.9,16,96,150
20000,8,0.9,16,97,244
20000,8,0.9,16,98,158
20000,8,0.9,16,99,259
20000,8,0.9,16,100,107
20000,8,0.9,16,101,185
20000,8,0.9,16,102,110
20000,8,0.9,16,103,197
20000,8,0.9,16,104,172
20000,8,0.9,16,105,235
20000,8,0.9,16,106,198
20000,8,0.9,16,107,121
20000,8,0.9,16,108,255
20000,8,0.9,16,109,237
20000,8,0.9,16,110,176
20000,8,0.9,16,111,137
20000,8,0.9,16,112,162
20000,8,0.9,16,113,145
20000,8,0.9,16,114,223
20000,8,0.9,16,115,168
20000,8,0.9,16,116,165
20000,8,0.9,16,117,272
20000,8,0.9,16,118,194
20000,8,0.9,16,119,213
20000,8,0.9,16,120,214
20000,8,0.9,16,121,197
20000,8,0.9,16,122,212
20000,8,0.9,16,123,153
20000,8,0.9,16,124,196
20000,8,0.9,16,125,182
20000,8,0.9,16,126,175
20000,8,0.9,16,127,220
20000,8,0.9,16,128,211
20000,8,0.9,16,129,140
20000,8,0.9,16,130,171
20000,8,0.9,16,131,185
20000,8,0.9,16,132,181
20000,8,0.9,16,133,202
20000,8,0.9,16,134,197
20000,8,0.9,16,135,188
20000,8,0.9,16,136,216
20000,8,0.9,16,137,160
20000,8,0.9,16,138,137
20000,8,0.9,16,139,207
20000,8,0.9,16,140,209
20000,8,0.9,16,141,178
20000,8,0.9,16,142,197
20000,8,0.9,16,143,221
20000,8,0.9,16,144,214
20000,8,0.9,16,145,216
20000,8,0.9,16,146,137
20000,8,0.9,16,147,167
20000,8,0.9,16,148,136
20000,8,0.9,16,149,182
20000,8,0.9,16,150,185
20000,8,0.9,16,151,190
20000,8,0.9,16,152,172
20000,8,0.9,16,153,112
20000,8,0.9,16,154,183
20000,8,0.9,16,155,215
20000,8,0.9,16,156,191
20000,8,0.9,16,157,208
20000,8,0.9,16,158,184
20000,8,0.9,16,159,203
20000,8,0.9,32,0,383
20000,8,0.9,32,1,363
20000,8,0.9,32,2,267
20000,8,0.9,32,3,397
20000,8,0.9,32,4,444
20000,8,0.9,32,5,327
20000,8,0.9,32,6,331
20000,8,0.9,32,7,392
20000,8,0.9,32,8,377
20000,8,0.9,32,9,391
20000,8,0.9,32,10,297
20000,8,0.9,32,11,379
20000,8,0.9,32,12,461
20000,8,0.9,32,13,325
20000,8,0.9,32,14,363
20000,8,0.9,32,15,300
20000,8,0.9,32,16,413
20000,8,0.9,32,17,280
20000,8,0.9,32,18,372
20000,8,0.9,32,19,352
20000,8,0.9,32,20,376
20000,8,0.9,32,21,428
20000,8,0.9,32,22,464
20000,8,0.9,32,23,384
20000,8,0.9,32,24,347
20000,8,0.9,32,25,404
20000,8,0.9,32,26,406
20000,8,0.9,32,27,396
20000,8,0.9,32,28,357
20000,8,0.9,32,29,350
20000,8,0.9,32,30,335
20000,8,0.9,32,31,380
20000,8,0.9,32,32,371
20000,8,0.9,32,33,394
20000,8,0.9,32,34,406
20000,8,0.9,32,35,420
20000,8,0.9,32,36,381
20000,8,0.9,32,37,388
20000,8,0.9,32,38,434
20000,8,0.9,32,39,378
20000,8,0.9,32,40,406
20000,8,0.9,32,41,310
20000,8,0.9,32,42,360
20000,8,0.9,32,43,314
20000,8,0.9,32,44,311
20000,8,0.9,32,45,417
20000,8,0.9,32,46,342
20000,8,0.9,32,47,389
20000,8,0.9,32,48,410
20000,8,0.9,32,49,401
20000,8,0.9,32,50,327
20000,8,0.9,32,51,327
20000,8,0.9,32,52,401
20000,8,0.9,32,53,392
20000,8,0.9,32,54,449
20000,8,0.9,32,55,350
20000,8,0.9,32,56,386
20000,8,0.9,32,57,280
20000,8,0.9,32,58,388
20000,8,0.9,32,59,451
20000,8,0.9,32,60,461
20000,8,0.9,32,61,436
20000,8,0.9,32,62,395
20000,8,0.9,32,63,347
20000,8,0.9,32,64,342
20000,8,0.9,32,65,355
20000,8,0.9,32,66,375
20000,8,0.9,32,67,351
20000,8,0.9,32,68,474
20000,8,0.9,32,69,331
20000,8,0.9,32,70,292
20000,8,0.9,32,71,407
20000,8,0.9,32,72,326
20000,8,0.9,32,73,377
20000,8,0.9,32,74,342
20000,8,0.9,32,75,377
20000,8,0.9,32,76,416
20000,8,0.9,32,77,386
20000,8,0.9,32,78,330
20000,8,0.9,32,79,374
20000,8,0.9,32,80,309
20000,8,0.9,32,81,289
20000,8,0.9,32,82,386
20000,8,0.9,32,83,413
20000,8,0.9,32,84,429
20000,8,0.9,32,85,380
20000,8,0.9,32,86,424
20000,8,0.9,32,87,413
20000,8,0.9,32,88,339
20000,8,0.9,32,89,398
20000,8,0.9,32,90,417
20000,8,0.9,32,91,358
20000,8,0.9,32,92,348
20000,8,0.9,32,93,443
20000,8,0.9,32,94,402
20000,8,0.9,32,95,359
